,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling
873,893471,9993435,0,125140,562,0,1571030,5640,27.117744113861754,900272.21,10037271.87
874,900895,10077313,0,126389,557,0,1586742,5585,32.529816112326515,900237.02,10037541.6
875,900995,10079204,0,126620,546,0,1589617,5530,30.26727113920732,900211.51,10037921.29
876,899238,10059880,0,126389,542,0,1586715,5475,28.581754444323746,900177.17,10038197.4
877,898393,10051132,0,126389,540,0,1586715,5422,27.314912324470882,900143.12,10038477.78
878,897634,10043127,0,126389,535,0,1586715,5369,26.36516019370227,900109.8,10038763.44
879,896775,10034168,0,126389,530,0,1586715,5316,25.651621176913565,900076.64,10039049.34
880,895932,10025372,0,126389,523,0,1586715,5263,25.11792022264901,900043.6,10039337.23
881,895171,10017299,0,126389,521,0,1586715,5210,26.815225458420628,899929.54,10038716.35
882,894372,10009024,0,126389,514,0,1586715,5157,28.353288011839112,899816.67,10038108.23
883,893593,10000817,0,126389,509,0,1586715,5104,29.66440463260546,899705.03,10037510.73
884,892785,9992348,0,126389,504,0,1586715,5053,30.796803777751542,899594.18,10036922.65
885,900180,10076147,0,127648,495,0,1602578,5002,36.208185523861516,899566.05,10037263.69
886,900176,10076828,0,127884,489,0,1605480,4951,33.033188323224,899547.09,10037706.91
887,898505,10058648,0,127648,487,0,1602549,4900,30.653980618471966,899519.59,10038053.9
888,897584,10048930,0,127648,482,0,1602549,4849,28.870514995046296,899491.05,10038387.03
889,896731,10039985,0,127648,477,0,1602549,4799,27.53300320534905,899462.65,10038720.59
890,895860,10030814,0,127648,474,0,1602549,4749,26.52931444780741,899433.93,10039050.88
891,895056,10022299,0,127648,465,0,1602549,4650,30.39855973885298,899323.56,10038466.28
892,894210,10013463,0,127648,453,0,1602549,4552,34.16396983932454,899213.89,10037888.74
893,893388,10004811,0,127648,444,0,1602549,4455,37.827169186512485,899104.98,10037316.72
894,892602,9996607,0,127648,438,0,1602549,4408,41.43363481070074,898997.34,10036759.76
895,899971,10080262,0,128924,430,0,1618562,4361,47.080139945780275,898972.09,10037129.24
896,899090,10070966,0,128924,425,0,1618562,4314,41.18921164076747,898946.23,10037491.8
897,898237,10062027,0,128924,419,0,1618562,4218,36.7784394792387,898920.66,10037856.12
898,897398,10053221,0,128924,415,0,1618562,4172,33.46429456432146,898894.71,10038215.05
899,896593,10044746,0,128924,405,0,1618562,4077,30.986051080379177,898869.29,10038578.43
900,895772,10036069,0,128924,397,0,1618562,3983,29.120347107730286,898844.05,10038943.28
901,895008,10028078,0,128924,388,0,1618562,3890,27.72073702199996,898737.67,10038396.97
902,894253,10020185,0,128924,382,0,1618562,3847,32.73487106895128,898623.08,10037757.86
903,893464,10011790,0,128924,379,0,1618562,3804,38.461742139255975,898518.27,10037225.81
904,892662,10003480,0,128924,373,0,1618562,3761,44.37152005151307,898414.71,10036708.6
905,891878,9995202,0,128924,362,0,1618562,3669,50.495596975609416,898311.79,10036195.94
906,899298,10079304,0,130216,352,0,1634731,3578,56.37612843541008,898291.36,10036610.2
907,898432,10070277,0,130216,351,0,1634731,3537,48.16304044318373,898270.9,10037025.04
908,897521,10060683,0,130216,348,0,1634731,3496,42.01231014358356,898250.35,10037436.81
909,896738,10052423,0,130216,338,0,1634731,3406,37.39808395903902,898230.17,10037852.71
910,895926,10043909,0,130216,331,0,1634731,3317,33.93604924809375,898210.34,10038272.15
911,895058,10034851,0,130216,322,0,1634731,3229,31.33468618980166,898190.01,10038685.85
912,894218,10025932,0,130216,316,0,1634731,3191,29.390638597783,898087.52,10038177.92
913,893432,10017668,0,130216,314,0,1634731,3153,31.020628860229657,897976.35,10037571.36
914,892628,10009241,0,130216,309,0,1634731,3115,32.649987149201706,897874.42,10037068.28
915,891828,10000799,0,130216,294,0,1634731,2979,34.18028230342598,897773.71,10036576.67
916,891040,9992492,0,130216,284,0,1634731,2894,35.63691015310634,897673.88,10036093.72
917,898440,10076637,0,131517,283,0,1651087,2859,41.16393244148823,897657.16,10036547.0
918,898451,10077383,0,131758,280,0,1654079,2824,36.76193596025058,897649.32,10037099.68
919,896811,10059417,0,131516,278,0,1651059,2789,33.464859644835364,897633.43,10037558.81
920,896026,10051111,0,131516,271,0,1651059,2705,30.99552802275119,897618.06,10038023.01
921,895180,10042281,0,131516,267,0,1651059,2671,29.135360750605713,897602.61,10038486.15
922,894406,10034148,0,131516,256,0,1651059,2588,27.745367757004317,897505.63,10038035.12
923,893553,10025171,0,131516,254,0,1651059,2555,26.703568837505497,897399.91,10037484.67
924,892759,10016800,0,131516,240,0,1651059,2424,30.632929661511785,897303.58,10037038.46
925,891952,10008277,0,131516,230,0,1651059,2344,34.374032044050956,897208.66,10036605.84
926,891156,9999882,0,131516,228,0,1651059,2314,38.00826214725595,897114.66,10036181.6
927,898554,10083875,0,132831,225,0,1667570,2284,43.609295423067636,897103.6,10036691.08
928,897699,10074935,0,132831,219,0,1667570,2205,38.5976666345653,897092.35,10037198.81
929,896798,10065474,0,132831,218,0,1667570,2176,34.84604003117259,897080.45,10037698.79
930,895920,10056059,0,132831,211,0,1667570,2098,32.028746977402434,897068.2,10038192.89
931,895139,10047911,0,132831,193,0,1667570,1923,29.91824348346642,897056.5,10038692.97
932,894326,10039361,0,132831,187,0,1667570,1898,28.335234336737745,896963.01,10038274.88
933,893513,10030844,0,132831,180,0,1667570,1824,27.148130676655494,896861.46,10037766.51
934,892803,10023378,0,132831,172,0,1667570,1751,26.499325572344844,896770.73,10037376.08
935,892019,10015065,0,132831,170,0,1667570,1728,25.85694691901653,896680.81,10036992.8
936,891235,10006846,0,132831,168,0,1667570,1705,25.493357252127186,896591.87,10036619.23
937,890464,9998701,0,132831,166,0,1667570,1682,25.285261414522147,896504.22,10036258.07
938,897896,10083133,0,134160,161,0,1684238,1614,30.580958549559092,896499.13,10036828.43
939,898048,10085565,0,134431,160,0,1687627,1592,28.832101137886976,896503.97,10037510.04
940,896314,10066481,0,134157,158,0,1684202,1570,27.522530954799205,896499.95,10038089.63
941,895444,10057354,0,134157,155,0,1684202,1548,26.539038287597617,896495.63,10038665.96
942,894611,10048574,0,134157,145,0,1684202,1477,25.802569313988812,896409.3,10038321.84
943,893755,10039576,0,134157,138,0,1684202,1407,25.251253332797,896315.24,10037891.19
944,892945,10031052,0,134157,135,0,1684202,1387,24.83724341840117,896229.64,10037553.67
945,892156,10022585,0,134157,135,0,1684202,1367,24.526578925899017,896145.59,10037230.65
946,891390,10014510,0,134157,134,0,1684202,1347,27.449250836080047,896062.84,10036919.46
947,890600,10006223,0,134157,131,0,1684202,1327,30.171803187065706,895981.19,10036619.63
948,889815,9997924,0,134157,121,0,1684202,1209,32.69936202568271,895899.99,10036324.33
949,897226,10082265,0,135499,115,0,1701053,1142,38.18759672651301,895901.21,10036959.04
950,897210,10082668,0,135720,108,0,1703800,1076,34.53788168715967,895909.76,10037675.64
951,895649,10065709,0,135497,105,0,1701027,1060,31.80445293203642,895911.67,10038317.49
952,894900,10057834,0,135497,102,0,1701027,1044,29.751524106289686,895914.3,10038967.55
953,894068,10048974,0,135497,96,0,1701027,979,28.21590983398796,895835.15,10038696.99
954,893333,10041250,0,135497,94,0,1701027,964,27.06161987549097,895757.67,10038443.39
955,892551,10032941,0,135497,94,0,1701027,949,26.196180706891823,895680.55,10038191.35
956,891902,10026031,0,135497,93,0,1701027,934,30.219408947212614,895605.24,10037956.87
957,891086,10017494,0,135497,86,0,1701027,870,35.27709709321421,895530.77,10037731.7
958,890395,10010329,0,135555,76,0,1701741,758,39.05683247328834,895457.34,10037517.96
959,889581,10001631,0,135497,75,0,1701019,746,43.90276993778873,895384.03,10037304.29
960,888883,9994282,0,135497,68,0,1701019,685,47.584129915779116,895311.53,10037098.31
961,896285,10078571,0,136846,66,0,1718030,674,53.386750725799594,895321.47,10037823.9
962,895448,10069736,0,136846,60,0,1718030,614,45.93993762628949,895330.45,10038539.24
963,894555,10060355,0,136846,59,0,1718030,604,40.359060644677626,895256.7,10038322.15
964,893743,10051737,0,136846,58,0,1718030,594,36.168795327209374,895183.53,10038110.69
965,892935,10043195,0,136846,58,0,1718030,584,33.03541444736658,895111.62,10037911.19
966,892100,10034366,0,136846,53,0,1718030,525,30.677928023024933,895040.04,10037714.09
967,891329,10026241,0,136846,41,0,1718030,418,28.91096640273942,894969.3,10037525.65
968,890567,10018275,0,136846,41,0,1718030,411,30.78474605283897,894899.42,10037345.79
969,889796,10010025,0,136846,35,0,1718030,355,32.6123223947648,894830.07,10037170.88
970,889018,10001858,0,136846,29,0,1718030,300,34.344465375166045,894761.06,10036998.34
971,888259,9993820,0,136846,29,0,1718030,295,36.005774987051886,894692.65,10036832.68
972,895691,10078444,0,138216,28,0,1735200,290,41.550482094334185,894706.79,10037598.2
973,895373,10075419,0,138360,28,0,1736963,285,37.06542062586875,894725.81,10038418.04
974,894164,10062225,0,138216,28,0,1735184,280,33.711304558585624,894658.5,10038267.16
975,893326,10053406,0,138216,23,0,1735184,226,31.192133800606417,894581.81,10038009.18
976,892565,10045346,0,138216,18,0,1735184,173,29.311593155059867,894515.08,10037863.84
977,891784,10037090,0,138216,16,0,1735184,170,27.895924617827653,894448.99,10037723.42
978,891072,10029539,0,138216,16,0,1735184,167,26.830169269822353,894383.37,10037587.54
979,890366,10022106,0,138216,16,0,1735184,164,30.98154714089484,894319.28,10037466.92
980,889671,10014802,0,138247,16,0,1735563,161,35.04002166492097,894256.67,10037361.22
981,888855,10006092,0,138216,16,0,1735180,158,40.25693944081042,894193.51,10037249.15
982,888137,9998564,0,138216,15,0,1735180,155,44.334069741375245,894131.16,10037144.55
983,895587,10083564,0,139596,5,0,1752537,54,50.06705373875381,894151.1,10037972.02
984,894749,10074774,0,139596,5,0,1752537,53,43.463260734172884,894170.74,10038796.28
985,893869,10065390,0,139596,5,0,1752537,52,38.51884971341313,894107.63,10038688.71
986,892998,10056149,0,139596,5,0,1752537,51,34.80147926776111,894035.85,10038481.92
987,892196,10047679,0,139596,5,0,1752537,50,32.02321675528108,893972.76,10038372.23
988,891366,10038891,0,139596,0,0,1752537,0,29.935315632731825,893910.58,10038271.84
989,890607,10030900,0,139596,0,0,1752537,0,28.36423955279707,893849.34,10038180.99
990,889858,10022979,0,139596,0,0,1752537,0,30.568164397918878,893789.32,10038102.64
991,889092,10014823,0,139596,0,0,1752537,0,32.7808264766667,893729.68,10038027.88
992,888321,10006746,0,139596,0,0,1752537,0,34.86569347008671,893670.79,10037960.71
993,887563,9998701,0,139596,0,0,1752537,0,36.85568959167729,893612.54,10037899.61
994,894997,10083434,0,140991,0,0,1770055,0,42.46083302391698,893636.49,10038767.88
995,894163,10074501,0,140991,0,0,1770055,0,37.769204127833234,893578.41,10038710.27
996,893454,10067009,0,140991,0,0,1770055,0,34.24884187138513,893522.05,10038670.7
997,892686,10058914,0,140991,0,0,1770055,0,31.609766867770205,893466.54,10038639.57
998,891898,10050538,0,140991,0,0,1770055,0,29.629792983226203,893411.54,10038612.74
999,891181,10043006,0,140991,0,0,1770055,0,28.14475016903944,893357.42,10038595.34
1000,890412,10034854,0,140991,0,0,1770055,0,27.032017460377045,893303.82,10038583.19
1001,889647,10026746,0,140991,0,0,1770055,0,26.19587247548938,893250.21,10038569.87
1002,889016,10020113,0,140991,0,0,1770055,0,30.666994396258914,893197.84,10038569.15
1003,888324,10012857,0,141023,0,0,1770441,0,35.00950092571438,893146.44,10038579.82
1004,887528,10004302,0,140991,0,0,1770051,0,40.552994048866054,893095.1,10038588.04
1005,886850,9997206,0,141023,0,0,1770437,0,45.00209122216262,893044.82,10038608.08
1006,894325,10082540,0,142435,0,0,1788148,0,50.7810771933229,892995.09,10038640.44
1007,893506,10073896,0,142435,0,0,1788148,0,44.00967365011958,892945.83,10038676.63
1008,892742,10065683,0,142435,0,0,1788148,0,38.928170950388854,892898.04,10038726.63
1009,891929,10057089,0,142435,0,0,1788148,0,35.12164087865413,892849.95,10038773.29
1010,891105,10048339,0,142435,0,0,1788148,0,32.264677167638894,892801.74,10038817.59
1011,890346,10040379,0,142435,0,0,1788148,0,30.122157180161395,892754.62,10038872.87
1012,889531,10031797,0,142435,0,0,1788148,0,28.518568460190988,892707.75,10038931.52
1013,888796,10023904,0,142435,0,0,1788148,0,30.686473264928352,892661.39,10038993.88
1014,888027,10015830,0,142435,0,0,1788148,0,32.75981624764493,892615.38,10039059.77
1015,887272,10007835,0,142435,0,0,1788148,0,34.700461695523806,892569.82,10039130.13
1016,886526,9999876,0,142435,0,0,1788148,0,36.55162678593403,892524.68,10039203.97
1017,893963,10084711,0,143856,0,0,1806021,0,42.147472741391674,892479.91,10039284.71
1018,893124,10075873,0,143856,0,0,1806021,0,37.53521994065914,892426.64,10039269.61
1019,892299,10067087,0,143856,0,0,1806021,0,34.07871510632392,892381.52,10039346.31
1020,891587,10059496,0,143856,0,0,1806021,0,31.486367225538185,892337.13,10039430.16
1021,890804,10051218,0,143856,0,0,1806021,0,29.540877544113993,892293.37,10039519.53
1022,890021,10043001,0,143856,0,0,1806021,0,28.08494800874078,892249.52,10039608.06
1023,889227,10034583,0,143856,0,0,1806021,0,26.98999601732813,892206.26,10039702.18
1024,888510,10026949,0,143856,0,0,1806021,0,26.710298275098246,892163.77,10039803.67
1025,887854,10020031,0,143856,0,0,1806021,0,32.01173219302274,892122.79,10039921.21
1026,887104,10012099,0,143856,0,0,1806021,0,37.913936277143094,892082.27,10040043.38
1027,886382,10004341,0,143856,0,0,1806021,0,44.028727606304486,891960.55,10039248.04
1028,885649,9996656,0,143856,0,0,1806021,0,39.12154570472836,891840.05,10038465.25
1029,893135,10082070,0,145296,0,0,1824082,0,44.8105718952031,891803.42,10038631.21
1030,892336,10073460,0,145296,0,0,1824082,0,39.53381428102262,891767.58,10038805.22
1031,891568,10065312,0,145296,0,0,1824082,0,35.5808428258525,891731.87,10038979.23
1032,890838,10057605,0,145296,0,0,1824082,0,32.61918693666512,891696.99,10039161.67
1033,890043,10049250,0,145296,0,0,1824082,0,30.393053235522245,891662.29,10039345.73
1034,889238,10040623,0,145296,0,0,1824082,0,28.723155311257067,891626.64,10039518.18
1035,888435,10032077,0,145296,0,0,1824082,0,27.476228917305235,891590.8,10039688.3
1036,887690,10024183,0,145296,0,0,1824082,0,30.984535589269615,891555.35,10039861.67
1037,886928,10016106,0,145296,0,0,1824082,0,34.38778817575253,891519.99,10040035.72
1038,886168,10008166,0,145296,0,0,1824082,0,37.66520523373963,891402.71,10039286.05
1039,885431,10000252,0,145296,0,0,1824082,0,40.86308201443517,891276.54,10038432.92
1040,884697,9992467,0,145296,0,0,1824082,0,44.0123134905059,891160.37,10037692.78
1041,892140,10077493,0,146750,0,0,1842306,0,49.768189271825754,891127.33,10037894.17
1042,891358,10069116,0,146750,0,0,1842306,0,43.25262465568151,891094.8,10038099.59
1043,890504,10060114,0,146750,0,0,1842306,0,38.374743084398425,891062.29,10038304.97
1044,889800,10052640,0,146750,0,0,1842306,0,34.71764121996947,891030.84,10038520.85
1045,889004,10044122,0,146750,0,0,1842306,0,31.97009602165295,890999.32,10038736.22
1046,888201,10035685,0,146750,0,0,1842306,0,29.913341845166617,890967.43,10038947.97
1047,887419,10027328,0,146750,0,0,1842306,0,28.37057975008951,890935.62,10039159.02
1048,886768,10020481,0,146750,0,0,1842306,0,28.764350233840272,890905.15,10039384.59
1049,886034,10012626,0,146750,0,0,1842306,0,29.073263992661005,890793.23,10038688.2
1050,885342,10005241,0,146750,0,0,1842306,0,29.426678571422382,890674.55,10037913.93
1051,884643,9997938,0,146750,0,0,1842306,0,29.727268250514232,890564.49,10037236.22
1052,892132,10083417,0,148218,0,0,1860724,0,35.21353291454688,890536.81,10037492.05
1053,892219,10085152,0,148488,0,0,1864099,0,32.34375654902094,890518.32,10037853.83
1054,890586,10067227,0,148213,0,0,1860693,0,30.19476755839327,890490.85,10038113.6
1055,889863,10059490,0,148213,0,0,1860693,0,28.58136471107278,890463.97,10038379.09
1056,889144,10051854,0,148213,0,0,1860693,0,27.37820140239763,890436.39,10038637.32
1057,888331,10043138,0,148213,0,0,1860693,0,26.46957470551329,890408.84,10038893.76
1058,887644,10035911,0,148213,0,0,1860693,0,25.78695732198796,890381.33,10039149.58
1059,886906,10028061,0,148213,0,0,1860693,0,25.283305677306558,890354.58,10039413.88
1060,886283,10021387,0,148213,0,0,1860693,0,29.744209354078702,890328.58,10039684.93
1061,885620,10014429,0,148247,0,0,1861103,0,34.17085071739595,890221.93,10039043.51
1062,884836,10005993,0,148212,0,0,1860689,0,39.804131926605635,890115.81,10038406.08
1063,884191,9999241,0,148246,0,0,1861099,0,44.32092656450699,890012.17,10037794.94
1064,891693,10085092,0,149728,0,0,1879717,0,50.078991934602016,889991.67,10038128.49
1065,890904,10076656,0,149728,0,0,1879717,0,43.49535905886518,889971.36,10038463.1
1066,890122,10068278,0,149728,0,0,1879717,0,38.563410785402965,889951.58,10038802.22
1067,889336,10059986,0,149728,0,0,1879717,0,34.866308089052225,889931.65,10039139.67
1068,888564,10051765,0,149728,0,0,1879717,0,32.08569085926647,889911.62,10039474.57
1069,887790,10043645,0,149728,0,0,1879717,0,30.006476919033815,889891.56,10039810.77
1070,887037,10035561,0,149728,0,0,1879717,0,28.448125465372186,889871.75,10040147.8
1071,886322,10027874,0,149728,0,0,1879717,0,31.278015489739694,889852.38,10040488.34
1072,885613,10020336,0,149728,0,0,1879717,0,33.99389744122505,889751.6,10039907.26
1073,884905,10012855,0,149728,0,0,1879717,0,36.48292424129889,889646.92,10039281.62
