,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
237,927225,10011254,47474,1022250,313610,56.927719525159745,75.12996139126453,939687.21,10012549.24,54.92552628476716,66.93438395550506
238,925110,9990105,46986,1021619,310477,65.1325285218413,75.12996139126453,939437.84,10012662.38,55.08764655005123,67.16155981064958
239,929707,10043351,46529,1030225,307370,74.41227383278239,81.85350121606064,939191.2,10012805.33,55.26272489660574,67.35414599185954
240,927398,10020024,46074,1029423,304294,61.52008972832829,81.85350121606064,938947.1,10012960.38,55.395748853650204,67.5467321730695
241,925329,9999703,45624,1029411,301248,62.48067239193801,81.85350121606064,938705.98,10013137.47,55.484062766338596,67.77512509287604
242,929926,10052817,45174,1038114,298235,71.58568150624166,78.74424965686583,938467.12,10013341.76,55.580151928359356,67.88082317109885
243,927580,10029376,44724,1037325,295249,59.412383766093996,78.74424965686583,938230.61,10013561.34,55.651393698005386,67.98652124932168
244,925468,10008494,44274,1038107,292298,51.02670913876155,78.74424965686583,937997.11,10013801.33,55.604833691581646,68.16145393829785
245,923120,9985029,43824,1038107,289373,54.7101346043719,60.18114806480909,937696.54,10013301.16,55.50999691382072,68.05713348276083
246,927732,10038876,43374,1048490,286477,63.245973999763265,69.57057139973959,937467.99,10013588.94,55.60382497877308,68.04670726057313
247,925402,10015657,42931,1048273,283611,53.19808117284545,69.57057139973959,937240.25,10013875.04,55.53716576024594,68.08390894128937
248,923223,9993868,42488,1047849,280771,50.188699398991105,69.57057139973959,936947.18,10013436.7,55.351977797041556,68.02383220237303
249,927815,10047257,42050,1057492,277961,58.414045386664945,64.25544992533145,936725.8,10013780.83,55.364570798790865,67.91060424871259
250,925496,10023978,41643,1057076,275179,49.554932164021636,64.25544992533145,936505.19,10014121.77,55.28865565797823,67.79737629505216
251,923404,10003150,41238,1057283,272427,43.78495940826033,64.25544992533145,936220.27,10013749.4,55.06860089670451,67.71623600341351
252,921087,9980012,40838,1057485,269701,39.58051596262281,64.25544992533145,935937.73,10013392.23,54.91527637915519,67.63509571177488
253,925744,10033962,40438,1068059,267006,47.04201562461887,51.74621718708076,935724.85,10013795.68,54.8415264978206,67.42886309275372
254,923467,10011303,40038,1068059,264335,41.02381502519163,51.74621718708076,935445.59,10013467.04,54.62354822896051,67.25528720360131
255,921332,9990071,39638,1067848,261690,45.217604974070504,49.739365471477555,935170.38,10013171.64,54.5483022493413,67.06164279729288
256,925991,10044167,39238,1078108,259073,53.08636044663167,58.39499649129485,934964.92,10013637.75,54.61220778473824,66.95455470118262
257,923662,10020872,38838,1077901,256480,45.61517356078021,58.39499649129485,934692.09,10013362.19,54.52271065678643,66.93829091618
258,921520,9999646,38438,1077683,253916,53.54248957978519,58.39499649129485,934423.23,10013119.25,54.593125866072235,66.92202713117739
259,926149,10053515,38045,1087629,251375,62.00989145825061,68.21088060407567,934224.17,10013639.65,54.78832419929745,67.00392218730256
260,923853,10030428,37652,1087216,248860,52.24715586790799,68.21088060407567,934027.41,10014173.56,54.820335542047985,67.08581724342777
261,921772,10009621,37264,1086756,246371,46.36786840423827,68.21088060407567,933765.67,10013989.39,54.71345327658721,67.14030900501504
262,919478,9986309,36907,1085895,243906,44.68396752266393,68.21088060407567,933506.01,10013813.31,54.67616056085437,67.19480076660233
263,924126,10040178,36552,1095057,241471,52.503087952043785,57.75339674724817,933315.84,10014397.6,54.74992533285889,67.14471768962132
264,921865,10017452,36202,1094214,239057,45.142055193057786,57.75339674724817,933059.08,10014243.96,54.6724113667337,67.14042368723244
