,Emissions,Supply,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Clearing Price Double Auction,Emissions Rolling,Supply Rolling,Clearing Price Rolling,Clearing Price Double Auction Rolling
1499,805539,10004061,0,8301631,0,121.58098304712857,112.91646306169245,808956.17,10030642.96,123.63533001444017,193.05594100548558
1500,804162,9987062,0,8289815,0,134.64129876776894,112.91646306169245,808906.75,10030325.2,123.99269191558324,192.534806336444
1501,810152,10062048,0,8355092,0,144.3348419233255,112.91646306169245,808929.81,10030909.99,124.31242501926162,192.01367166740246
1502,809054,10048329,0,8343455,0,135.77313682137074,112.91646306169245,808954.38,10031508.75,124.39977659352493,191.4925369983609
1503,807708,10031719,0,8331934,0,128.08639872039535,112.91646306169245,808906.17,10031202.0,124.26670793218916,191.0642161258488
1504,806376,10015272,0,8320527,0,121.70710046778643,112.91646306169245,808847.5,10030761.57,124.24108326864375,190.6358952533367
1505,805060,9998991,0,8309236,0,116.44892881829747,112.91646306169245,808793.88,10030384.58,124.22738072107714,190.20757438082464
1506,810753,10069715,0,8369972,0,112.1565600761148,112.91646306169245,808811.25,10030885.7,124.30456343714488,189.77925350831254
1507,809716,10056727,0,8358906,0,95.93839305976874,112.91646306169245,808832.14,10031426.08,124.24662988674962,189.35093263580046
1508,808427,10040870,0,8347950,0,83.00489821442606,112.91646306169245,808853.97,10031975.38,124.07939526637017,188.92261176328836
1509,807153,10025121,0,8337104,0,73.0494402152603,112.91646306169245,808806.35,10031661.18,123.82640595879968,188.49429089077628
1510,805900,10009583,0,8326369,0,65.38780230486306,112.91646306169245,808756.4,10031316.69,123.6236846249142,188.0659700182642
1511,804655,9994198,0,8315739,0,59.49555664291349,112.91646306169245,808707.36,10030981.66,123.46566641926715,187.6376491457521
1512,810478,10066589,0,8377850,0,69.37812798683281,112.91646306169245,808729.96,10031532.64,123.48656761076981,187.20932827324003
1513,809507,10054420,0,8367432,0,81.5480075202976,112.91646306169245,808755.92,10032121.92,123.69100909973386,186.78100740072793
1514,808284,10039386,0,8357118,0,93.5632604069998,112.91646306169245,808711.8,10031839.5,123.91725259210241,186.35268652821586
1515,807084,10024550,0,8346904,0,106.46773436000638,112.91646306169245,808665.23,10031526.92,124.15635912811702,185.92436565570378
1516,805899,10009864,0,8336796,0,121.41942036238558,112.91646306169245,808619.64,10031223.5,124.41690172678078,185.49604478319168
1517,804719,9995323,0,8326787,0,136.52153547816113,112.91646306169245,808575.02,10030929.63,124.69793731729125,185.0677239106796
1518,810680,10069338,0,8390239,0,151.75831379867506,197.46864876021684,808602.57,10031528.84,124.98870710020894,185.48492489515272
1519,810274,10064424,0,8386918,0,138.4939474550842,197.46864876021684,808638.54,10032230.31,125.05697768477941,185.90212587962586
1520,808605,10043654,0,8370653,0,135.87497435484545,197.46864876021684,808598.52,10031986.49,125.01406311129438,186.22016176903526
1521,807219,10026508,0,8357913,0,134.3463392970674,197.46864876021684,808547.33,10031601.62,125.0797403099451,186.53819765844466
1522,805840,10009532,0,8345300,0,133.38067247410675,197.46864876021684,808500.85,10031275.58,125.18309663965562,186.85623354785406
1523,804471,9992727,0,8332813,0,132.94164203354705,197.46864876021684,808454.82,10030954.05,125.31197768578193,187.17426943726346
1524,810055,10062168,0,8391416,0,132.99923276468905,197.46864876021684,808478.64,10031497.26,125.46385312164277,187.49230532667286
1525,808959,10048488,0,8379180,0,121.22908217720024,197.46864876021684,808505.33,10032072.29,125.51365496424226,187.81034121608226
1526,807629,10032122,0,8367064,0,111.0401504104142,197.46864876021684,808462.41,10031781.37,125.47101243286663,188.12837710549167
1527,806311,10015871,0,8355068,0,102.58306022340525,197.46864876021684,808416.72,10031456.07,125.47832629439758,188.44641299490107
1528,805011,9999831,0,8343193,0,95.57276692063812,197.46864876021684,808371.54,10031135.25,125.52829519163461,188.76444888431047
1529,810716,10070837,0,8403114,0,89.77436083511043,197.46864876021684,808396.8,10031687.21,125.60994789803068,189.08248477371987
1530,809674,10057880,0,8391476,0,76.18952388038825,197.46864876021684,808424.9,10032270.67,125.62699522707084,189.40052066312927
1531,808406,10042261,0,8379955,0,65.57534427782456,197.46864876021684,808382.74,10031980.27,125.32634138172455,189.71855655253867
1532,807145,10026750,0,8368549,0,57.511577503294404,197.46864876021684,808337.12,10031648.07,124.81163044694202,190.03659244194807
1533,805904,10011443,0,8357253,0,51.38591037044593,197.46864876021684,808291.03,10031309.22,124.0898588017832,190.3546283313575
1534,804672,9996294,0,8346075,0,46.73545390514525,197.46864876021684,808245.55,10030975.03,123.1684991920595,190.6726642207669
1535,810505,10068964,0,8407399,0,55.402409339803995,197.46864876021684,808271.04,10031521.64,122.16928328915012,190.9907001101763
1536,809535,10056818,0,8396438,0,75.48611883970409,197.46864876021684,808299.34,10032099.38,121.10323477695093,191.3087359995857
1537,808333,10042061,0,8385589,0,87.048296593543,197.46864876021684,808256.66,10031795.37,119.96664844685598,190.71787440485514
1538,807147,10027404,0,8374850,0,99.73504523827867,137.7952911724857,808206.98,10031402.64,119.15043243484408,189.53027923424727
1539,806429,10018766,0,8370040,0,108.87735257148424,137.7952911724857,808166.73,10031128.17,118.4718143595266,188.34268406363944
1540,804808,9998569,0,8353634,0,120.55012319171213,137.7952911724857,808124.48,10030825.35,117.93948091532144,187.15508889303158
1541,810779,10072857,0,8416329,0,130.25028547943992,137.7952911724857,808156.07,10031437.34,117.52440499980288,185.9674937224237
1542,809671,10059094,0,8403628,0,121.66157796448277,137.7952911724857,808190.44,10032081.88,117.03501371229937,184.77989855181585
1543,808348,10042787,0,8391054,0,114.01261193662816,137.7952911724857,808155.59,10031865.77,116.47249198593966,183.592303381208
1544,807034,10026643,0,8378606,0,107.65339758564458,137.7952911724857,808118.25,10031619.41,116.03354601496854,182.40470821060015
1545,805736,10010663,0,8366283,0,102.39251599907435,137.7952911724857,808081.53,10031379.1,115.70324335876685,181.21711303999228
1546,804450,9994841,0,8354082,0,98.06999431865653,137.7952911724857,808045.43,10031144.81,115.4616663932064,180.02951786938445
1547,810165,10066017,0,8413472,0,94.55347052499013,137.7952911724857,808079.75,10031784.87,115.29291765810999,178.84192269877659
1548,809129,10053111,0,8401514,0,79.81849646789266,137.7952911724857,808116.9,10032456.82,115.06513716836936,177.65432752816872
