,Emissions,Supply,Top Fifty Polluters Emissions,Top Fifty Efficient Emissions,Average Polluters Emissions,Top Fifty Polluters Supply,Top Fifty Efficient Supply,Average Polluters Supply,Clearing Price,Emissions Rolling,Supply Rolling,Clearing Price Rolling
2052,915751,10014681,0,88923,9385,0,1107006,93931,49.228625291731305,917561.2,10028420.83,30.504259398300416
2053,915606,10013295,0,88923,9358,0,1107006,93697,52.932003743811585,917515.31,10028046.27,30.467119153510534
2054,915477,10011983,0,88923,9337,0,1107006,93467,56.42413220619139,917469.73,10027673.27,30.55018193056812
2055,915348,10010689,0,88923,9314,0,1107006,93242,59.70497479283382,917424.42,10027303.75,30.729705285703748
2056,915169,10008818,0,88923,9293,0,1107006,93019,62.772963839634855,917379.28,10026935.53,30.987993058375856
2057,914990,10007016,0,88923,9272,0,1107006,92797,66.0552443891656,917333.83,10026564.23,31.314613980124207
2058,914811,10005232,0,88923,9247,0,1107006,92578,69.58693684673683,917288.36,10026193.04,31.701940524158616
2059,914633,10003415,0,88923,9226,0,1107006,92360,73.38528725767476,917242.98,10025822.55,32.14603790295938
2060,914448,10001519,0,88923,9204,0,1107006,92144,77.51541994300783,917197.27,10025448.45,32.64388114136703
2061,914269,9999691,0,88923,9182,0,1107006,91929,81.99386435166699,917151.38,10025072.11,33.195387334983444
2062,919632,10058473,0,89459,9232,0,1113656,92392,89.37910266876003,917160.74,10025300.67,33.829263835940594
2063,919387,10056037,0,89459,9206,0,1113656,92170,72.67056678358637,917169.24,10025521.72,34.30314477039301
2064,919258,10054663,0,89459,9190,0,1113656,91970,60.232686992451676,917178.12,10025745.65,34.658019176226524
2065,919064,10052682,0,89459,9169,0,1113656,91766,50.79793926557299,917186.63,10025965.33,34.92303921534054
2066,918917,10051176,0,89459,9148,0,1113656,91561,43.73276878856609,917195.17,10026185.51,35.12181134301359
2067,918768,10049681,0,89459,9126,0,1113656,91358,38.51764827239378,917203.73,10026405.63,35.27052219790277
2068,918615,10048090,0,89459,9106,0,1113656,91155,34.687342435230605,917212.27,10026625.17,35.38244663272661
2069,918439,10046282,0,89459,9085,0,1113656,90953,31.775804309260483,917220.67,10026842.66,35.46735817296758
2070,918291,10044780,0,89459,9067,0,1113656,90753,29.67998183079373,917229.11,10027060.86,35.5311762046974
2071,918144,10043289,0,89459,9048,0,1113656,90555,28.09011059669778,917237.62,10027279.6,35.57964264369355
2072,918020,10042027,0,89459,9028,0,1113656,90359,26.80556863259491,917246.36,10027500.67,35.61576821539098
2073,917878,10040614,0,89459,9002,0,1113656,90112,25.834092541592465,917254.96,10027720.71,35.605132313207356
2074,917752,10039334,0,89459,8979,0,1113656,89869,25.100124403912286,917263.81,10027942.81,35.55424943924644
2075,917625,10038034,0,89459,8955,0,1113656,89626,24.714753427395678,917272.84,10028166.56,35.4699272115254
2076,917495,10036706,0,89459,8931,0,1113656,89387,24.247846276717866,917281.96,10028391.51,35.35440973819113
2077,917367,10035426,0,89459,8906,0,1113656,89150,24.056538026821855,917291.27,10028617.95,35.21332612465832
2078,917207,10033796,0,89459,8883,0,1113656,88916,23.883167851326583,917300.38,10028842.17,35.04951327100641
2079,917088,10032607,0,89459,8859,0,1113656,88684,23.702480836021174,917309.68,10029068.4,34.8653803506889
2080,916962,10031338,0,89459,8837,0,1113656,88453,23.668854584719806,917319.06,10029295.66,34.66473201280178
2081,916826,10029955,0,89459,8815,0,1113656,88225,23.432053309673876,917328.86,10029527.0,34.44768113962348
2082,916698,10028612,0,89459,8794,0,1113656,87999,23.468805522059114,917339.11,10029762.67,34.216379196340995
2083,916538,10026987,0,89459,8770,0,1113656,87774,23.47719843631454,917349.5,10029999.68,33.969840732657396
2084,916400,10025597,0,89459,8748,0,1113656,87553,23.319930912797403,917360.23,10030240.19,33.705654508071056
2085,916264,10024216,0,89459,8748,0,1113656,87547,23.36586237279893,917371.3,10030484.12,33.42498147785408
2086,916129,10022830,0,89459,8705,0,1113656,87115,23.370783843773022,917327.48,10030125.28,33.05536211562284
2087,915972,10021288,0,89459,8660,0,1113656,86687,23.22651837610331,917284.61,10029776.07,32.778889567593794
2088,915867,10020190,0,89459,8621,0,1113656,86266,25.8157170758059,917242.02,10029429.45,32.598695168615926
2089,915732,10018903,0,89459,8577,0,1113656,85848,27.931028797089365,917199.97,10029089.02,32.49278907658217
2090,915604,10017635,0,89459,8536,0,1113656,85434,29.692351799543278,917158.37,10028753.41,32.44315216993241
2091,915482,10016383,0,89459,8495,0,1113656,85023,31.14889233397462,917117.26,10028422.68,32.437763845949306
2092,915360,10015147,0,89459,8456,0,1113656,84617,32.323780092251816,917076.68,10028097.44,32.465178743817134
2093,915192,10013427,0,89459,8415,0,1113656,84213,33.250891578017416,917036.16,10027772.28,32.519585147592686
2094,915024,10011728,0,89459,8374,0,1113656,83814,34.18533319741353,916995.61,10027447.25,32.59650645537644
2095,914905,10010535,0,89459,8335,0,1113656,83419,35.14662321861003,916955.57,10027127.62,32.69209477033719
2096,914745,10008865,0,89459,8298,0,1113656,83030,35.89771125889927,916915.5,10026806.9,32.80205317884747
2097,914604,10007456,0,89459,8257,0,1113656,82645,36.70226411999427,916875.4,10026486.38,32.924810513216
2098,914444,10005818,0,89459,8221,0,1113656,82264,37.43747001447921,916835.55,10026168.25,33.05866327841428
2099,914276,10004144,0,89459,8183,0,1113656,81885,38.255244230136164,916795.38,10025846.76,33.20318415151166
2100,914117,10002539,0,89459,8145,0,1113656,81510,39.14708687427,916755.24,10025525.95,33.357523431483564
2101,913963,10000947,0,89459,8107,0,1113656,81139,40.11254155296966,916715.19,10025205.69,33.52277679308977
2102,913814,9999372,0,89459,8072,0,1113656,80771,41.15953522278703,916675.35,10024886.45,33.69960921217537
2103,918861,10054674,0,89958,8043,0,1119887,80459,50.09262732179283,916687.15,10025132.73,33.96488657732859
2104,918655,10052626,0,89958,8003,0,1119887,80095,43.318232867582246,916698.4,10025374.15,34.162899056639056
2105,918478,10050832,0,89958,7947,0,1119887,79540,38.12062353247582,916709.54,10025613.77,34.310004887318655
2106,918349,10049545,0,89958,7900,0,1119887,79029,34.21670383318467,916720.76,10025854.94,34.41642220356198
2107,918195,10047914,0,89958,7847,0,1119887,78498,31.491612990955865,916731.95,10026095.29,34.498330661131114
2108,918036,10046349,0,89958,7791,0,1119887,77972,29.37620141913255,916742.9,10026333.92,34.56050154023174
2109,917889,10044866,0,89958,7739,0,1119887,77454,27.70045903212023,916753.87,10026571.94,34.60597045558347
2110,917718,10043139,0,89958,7688,0,1119887,76942,26.61445318498126,916764.46,10026806.43,34.64055186979579
2111,917540,10041241,0,89958,7640,0,1119887,76433,25.709433239119576,916774.66,10027035.71,34.653692104151574
2112,917417,10039974,0,89958,7590,0,1119887,75928,25.04641094543626,916784.99,10027265.74,34.6487735640091
2113,917262,10038405,0,89958,7540,0,1119887,75429,24.48865436292335,916795.07,10027493.33,34.6295814057919
2114,917108,10036815,0,89958,7507,0,1119887,75114,24.29597512653363,916804.89,10027718.07,34.6020594412179
2115,916948,10035225,0,89958,7440,0,1119887,74454,23.906257138551016,916814.43,10027940.28,34.56611285240419
2116,916811,10033817,0,89958,7376,0,1119887,73801,23.594203020271856,916823.86,10028161.11,34.52410107685526
2117,916658,10032331,0,89958,7312,0,1119887,73154,23.331204604808327,916833.44,10028384.45,34.47777099671944
2118,916551,10031230,0,89958,7250,0,1119887,72519,23.182188646515527,916843.16,10028609.14,34.427615690581234
2119,916404,10029755,0,89958,7186,0,1119887,71887,23.363781304131727,916853.09,10028836.12,34.378160275627984
2120,916288,10028582,0,89958,7123,0,1119887,71261,23.365850860479977,916863.48,10029068.27,34.326800406604974
2121,916186,10027586,0,89958,7060,0,1119887,70643,23.415792011077176,916874.57,10029307.21,34.27330020225846
2122,916052,10026222,0,89958,7001,0,1119887,70031,23.189154544352245,916885.93,10029549.06,34.21434426354073
2123,915928,10024949,0,89958,6942,0,1119887,69430,23.153743412557258,916897.64,10029794.57,34.15139148506221
2124,915799,10023671,0,89958,6880,0,1119887,68829,23.00745081316586,916909.7,10030044.01,34.08291179657864
2125,915671,10022398,0,89958,6822,0,1119887,68244,22.982838599111187,916869.86,10029727.22,33.91906460748399
2126,915519,10020845,0,89958,6767,0,1119887,67666,23.050631277320974,916830.65,10029416.74,33.796402739506576
2127,915414,10019788,0,89958,6709,0,1119887,67091,25.469503521590823,916792.27,10029114.5,33.7296023209777
2128,915287,10018539,0,89958,6651,0,1119887,66520,27.416678453099827,916754.22,10028816.7,33.70383339635806
2129,915164,10017312,0,89958,6595,0,1119887,65957,29.015218710761594,916716.59,10028523.81,33.71267350748504
2130,915046,10016098,0,89958,6540,0,1119887,65397,30.310569811509616,916679.49,10028235.46,33.7469982508929
2131,914923,10014903,0,89958,6484,0,1119887,64843,31.344394992880993,916642.5,10027949.21,33.79958119296249
2132,914763,10013241,0,89958,6431,0,1119887,64293,32.14344675297976,916605.01,10027657.01,33.86363229935933
2133,914642,10012075,0,89958,6374,0,1119887,63751,32.94538506176404,916567.64,10027366.13,33.94238041567018
2134,914487,10010444,0,89958,6323,0,1119887,63215,33.55462002146608,916530.07,10027072.91,34.03306823751014
2135,914372,10009259,0,89958,6271,0,1119887,62685,34.20364159631181,916492.72,10026781.66,34.13410325742498
2136,914235,10007898,0,89958,6218,0,1119887,62159,34.67961023131207,916455.81,10026494.75,34.24359315899484
2137,914078,10006312,0,89958,6165,0,1119887,61640,35.11114405139028,916418.68,10026206.51,34.3577042711799
2138,913920,10004741,0,89958,6112,0,1119887,61126,35.62524838328879,916381.55,10025918.41,34.47621706842825
2139,913770,10003186,0,89958,6063,0,1119887,60618,36.211645082048854,916344.55,10025631.0,34.601440279339435
2140,913615,10001598,0,89958,6013,0,1119887,60115,36.87104501813698,916307.12,10025339.68,34.733879384494486
2141,913462,10000073,0,89958,5962,0,1119887,59616,37.59903735655511,916269.78,10025049.26,34.873873328001345
2142,913317,9998566,0,89958,5912,0,1119887,59121,38.390110011829364,916232.15,10024755.09,35.023458196826795
2143,918430,10054984,0,90510,5866,0,1126823,58677,47.16594261789809,916246.82,10025037.1,35.25754746725971
2144,918198,10052646,0,90510,5816,0,1126823,58190,40.99504800250841,916260.23,10025306.79,35.4294093380409
2145,918068,10051300,0,90510,5770,0,1126823,57709,36.52370695049791,916273.86,10025578.39,35.559264273944244
2146,917900,10049603,0,90510,5722,0,1126823,57233,33.139030212873436,916286.91,10025843.59,35.65747625930488
2147,917773,10048312,0,90510,5675,0,1126823,56761,30.58239920439062,916299.91,10026108.49,35.68360509103368
2148,917651,10047051,0,90510,5629,0,1126823,56292,28.620034223282218,916313.18,10026374.99,35.64448457475752
2149,917528,10045788,0,90510,5584,0,1126823,55828,27.378516913599665,916326.61,10026642.93,35.5490742357846
2150,917390,10044412,0,90510,5535,0,1126823,55371,26.31634974253533,916340.21,10026912.01,35.399992643964275
2151,917241,10042920,0,90510,5490,0,1126823,54910,25.479598678069685,916353.64,10027179.88,35.20150865017794
2152,917099,10041448,0,90510,5444,0,1126823,54451,24.847794246647503,916367.12,10027447.55,34.9577003397271
2153,916967,10040093,0,90510,5399,0,1126823,53996,24.305929561966057,916380.73,10027715.53,34.671439597908645
2154,916857,10039009,0,90510,5354,0,1126823,53551,23.997824083166698,916394.53,10027985.79,34.347176516678395
2155,916727,10037678,0,90510,5311,0,1126823,53108,23.96587533686581,916408.32,10028255.68,33.989785522118716
2156,916556,10035900,0,90510,5267,0,1126823,52663,23.995289274362694,916422.19,10028526.5,33.60200877646599
2157,916447,10034863,0,90510,5220,0,1126823,52222,23.87719404740549,916436.76,10028804.97,33.180228273048385
2158,916342,10033759,0,90510,5178,0,1126823,51787,23.553562866231406,916452.07,10029090.24,32.719894533243334
2159,916230,10032651,0,90510,5137,0,1126823,51357,23.593113974265886,916468.04,10029382.6,32.22197280040925
2160,916098,10031395,0,90510,5091,0,1126823,50930,23.625836312491312,916484.54,10029681.36,31.683076964104075
2161,915930,10029643,0,90510,5050,0,1126823,50506,23.52924419667447,916501.15,10029980.88,31.09843076255415
2162,915835,10028686,0,90510,5010,0,1126823,50087,23.505628799679766,916463.18,10029683.01,30.43969602386335
2163,915695,10027229,0,90510,4965,0,1126823,49672,23.454170614035828,916426.26,10029394.93,29.94753206216784
2164,915588,10026137,0,90510,4926,0,1126823,49260,23.57467051371836,916389.56,10029109.67,29.58095189738051
2165,915493,10025167,0,90510,4886,0,1126823,48852,23.470991377808907,916353.85,10028834.52,29.307682418502868
2166,915360,10023838,0,90510,4844,0,1126823,48450,23.340495277854803,916318.28,10028561.14,29.103759683395754
2167,915265,10022876,0,90510,4804,0,1126823,48052,23.317142133175476,916283.25,10028293.09,28.951754622003573
2168,915107,10021298,0,90510,4765,0,1126823,47660,23.259396344183997,916248.17,10028025.17,28.837475161093106
2169,915014,10020349,0,90510,4728,0,1126823,47265,23.273655239358654,916213.92,10027765.84,28.75245367039409
2170,914902,10019218,0,90510,4687,0,1126823,46874,28.079855064262013,916180.03,10027510.22,28.736452402728773
2171,914767,10017868,0,90510,4650,0,1126823,46488,32.62244656156338,916146.26,10027256.01,28.78177576237743
2172,914641,10016580,0,90510,4612,0,1126823,46105,36.966240858581564,916112.47,10027001.54,28.883382484637295
2173,914515,10015307,0,90510,4572,0,1126823,45724,41.08514866378339,916078.84,10026748.47,29.035893045859208
2174,914395,10014052,0,90510,4536,0,1126823,45347,44.99063970254325,916045.27,10026495.65,29.23479819884552
2175,914271,10012817,0,90510,4497,0,1126823,44976,48.674782967932906,916011.73,10026243.48,29.47439849425089
2176,914153,10011600,0,90510,4461,0,1126823,44608,52.14503268102203,915978.31,10025992.42,29.753370358293928
2177,914034,10010399,0,90510,4424,0,1126823,44243,55.402355127277936,915944.98,10025742.15,30.06682852929849
2178,913892,10008964,0,90510,4389,0,1126823,43881,58.45090041240539,915911.83,10025493.83,30.412505854909277
2179,913732,10007294,0,90510,4355,0,1126823,43523,61.46042389440463,915878.27,10025240.7,30.790085285493113
2180,913568,10005641,0,90510,4317,0,1126823,43169,64.6329790294772,915844.33,10024983.73,31.19972652994069
2181,913409,10004002,0,90510,4284,0,1126823,42816,67.99964189425151,915810.16,10024724.2,31.645402415786467
2182,913250,10002379,0,90510,4248,0,1126823,42467,71.59416296864799,915775.68,10024461.87,32.12665599025236
2183,913095,10000777,0,90510,4213,0,1126823,42124,75.45370891787952,915741.25,10024199.77,32.64642109506801
2184,912931,9999094,0,90510,4178,0,1126823,41786,79.59683589755892,915706.56,10023934.74,33.20919014491562
2185,917615,10050454,0,91071,4153,0,1133847,41505,86.00361877034393,915720.07,10024197.12,33.83556770889107
2186,917418,10048502,0,91071,4116,0,1133847,41173,70.3334076878071,915732.96,10024453.84,34.30519394733141
2187,917255,10046904,0,91071,4085,0,1133847,40850,58.48381230058273,915745.79,10024710.0,34.65776688657621
2188,917128,10045594,0,91071,4055,0,1133847,40528,49.60368387428163,915758.4,10024964.04,34.89564655456097
2189,916985,10044168,0,91071,4022,0,1133847,40207,42.903676147720354,915770.93,10025216.69,35.04537302806728
2190,916845,10042786,0,91071,3989,0,1133847,39892,37.81520139013648,915783.34,10025468.2,35.12660152397321
2191,916701,10041264,0,91071,3959,0,1133847,39576,34.115410354552694,915795.53,10025717.01,35.15626670417899
2192,916556,10039751,0,91071,3927,0,1133847,39265,31.270633108380274,915807.49,10025963.05,35.14573523434027
2193,916409,10038295,0,91071,3896,0,1133847,38955,29.171230700954588,915819.66,10026211.73,35.104938625569645
2194,916265,10036803,0,91071,3868,0,1133847,38645,27.589840122675206,915832.07,10026462.48,35.038983694822264
2195,916131,10035399,0,91071,3836,0,1133847,38336,26.39761354505925,915844.33,10026711.12,34.951493598086756
2196,916023,10034320,0,91071,3805,0,1133847,38035,25.494047434101912,915857.11,10026965.67,34.84745695983879
2197,915873,10032869,0,91071,3774,0,1133847,37742,24.924503454650594,915869.8,10027219.8,34.729679353185354
2198,915735,10031465,0,91071,3749,0,1133847,37444,24.36039111856339,915882.71,10027476.27,34.59890856422619
2199,915597,10030051,0,91071,3717,0,1133847,37148,24.020293338922542,915895.92,10027735.34,34.45655905531405
2200,915502,10029078,0,91071,3687,0,1133847,36855,23.87587175516467,915909.77,10028000.73,34.303846904123
2201,915367,10027696,0,91071,3658,0,1133847,36566,23.693822421024667,915923.81,10028268.22,34.13965971280356
2202,915270,10026730,0,91071,3631,0,1133847,36278,23.722218667620353,915938.37,10028541.8,33.96528654725189
2203,915166,10025699,0,91071,3602,0,1133847,35994,23.438649551288258,915901.42,10028252.05,33.698746769546844
2204,915083,10024834,0,91071,3575,0,1133847,35718,23.409132882956175,915865.7,10027974.13,33.49965576970058
2205,914949,10023481,0,91071,3547,0,1133847,35444,23.19427202246558,915830.41,10027700.62,33.350392254600486
2206,914830,10022238,0,91071,3522,0,1133847,35175,23.319321423920808,915795.22,10027427.55,33.24141843050785
2207,914717,10021167,0,91071,3492,0,1133847,34906,27.101409762211162,915760.44,10027160.08,33.1975163982204
2208,914597,10019917,0,91071,3469,0,1133847,34640,30.471684517357822,915726.05,10026895.76,33.20847122920266
2209,914476,10018684,0,91071,3440,0,1133847,34375,33.49085593319174,915691.92,10026633.94,33.26637519821337
2210,914357,10017468,0,91071,3413,0,1133847,34114,36.182523206966465,915658.31,10026377.23,33.36205589843322
2211,914241,10016270,0,91071,3389,0,1133847,33857,38.57115461426424,915625.32,10026127.52,33.490673112184666
2212,914126,10015087,0,91071,3364,0,1133847,33600,40.67513463041382,915592.41,10025878.65,33.646960349034444
2213,914011,10013921,0,91071,3337,0,1133847,33346,42.51848334143086,915559.9,10025633.81,33.82725863881952
2214,913901,10012775,0,91071,3312,0,1133847,33095,44.11321918691015,915527.83,10025393.41,34.025431079423285
2215,913791,10011643,0,91071,3289,0,1133847,32845,45.47942459841225,915496.26,10025157.59,34.2411627540219
2216,913681,10010526,0,91071,3265,0,1133847,32598,46.6345802478812,915464.96,10024924.68,34.47156652629799
2217,913538,10009124,0,91071,3237,0,1133847,32355,47.59008923206464,915433.76,10024692.61,34.71415537257056
2218,913382,10007525,0,91071,3214,0,1133847,32114,48.514658181445846,915402.07,10024455.56,34.967480067919865
2219,913231,10005942,0,91071,3192,0,1133847,31876,49.56361379687992,915370.34,10024217.43,35.22947839284735
2220,913075,10004373,0,91071,3167,0,1133847,31638,50.74860416304512,915338.21,10023975.34,35.50330592587299
2221,912919,10002776,0,91071,3145,0,1133847,31404,52.05906621509317,915305.54,10023727.24,35.789738667913156
2222,912771,10001243,0,91071,3120,0,1133847,31172,53.50776686664112,915272.73,10023477.45,36.09292479113605
2223,912624,9999723,0,91071,3098,0,1133847,30941,55.07996043820357,915239.69,10023225.19,36.412186961392514
2224,917882,10057400,0,91606,3076,0,1140526,30772,64.15234450033456,915260.52,10023562.48,36.8236358982642
2225,917670,10055231,0,91606,3054,0,1140526,30547,53.92390177052968,915280.51,10023890.81,37.13304652997838
2226,917536,10053844,0,91606,3033,0,1140526,30322,46.188961669990604,915300.68,10024220.8,37.36442983390508
2227,917387,10052370,0,91606,3010,0,1140526,30096,40.40565810498432,915320.41,10024546.62,37.51379137973901
2228,917235,10050806,0,91606,2989,0,1140526,29872,35.98611977529217,915339.89,10024869.29,37.599485792960934
2229,917090,10049301,0,91606,2966,0,1140526,29647,32.77503495629249,915359.15,10025189.18,37.637083955416244
2230,916940,10047803,0,91606,2944,0,1140526,29428,30.28309027617628,915378.09,10025506.23,37.63680916006291
2231,916793,10046266,0,91606,2924,0,1140526,29222,28.47649594787295,915396.79,10025819.86,37.608130169612835
2232,916662,10044922,0,91606,2905,0,1140526,29012,26.9938566479886,915415.78,10026136.67,37.556634268562924
2233,916530,10043567,0,91606,2882,0,1140526,28803,25.974409272562195,915434.66,10026451.59,37.4869245106709
2234,916379,10042063,0,91606,2861,0,1140526,28596,25.147849207942773,915453.58,10026767.78,37.402856802535666
2235,916258,10040802,0,91606,2844,0,1140526,28401,24.490205299981355,915472.44,10027083.21,37.305722439572364
2236,916135,10039599,0,91606,2822,0,1140526,28201,24.28307453573368,915491.44,10027400.22,37.20175708261658
2237,915985,10038015,0,91606,2804,0,1140526,28004,24.07205310646725,915510.51,10027717.25,37.09136617316735
2238,915845,10036631,0,91606,2783,0,1140526,27806,24.02176788492789,915529.76,10028036.15,36.975331368183745
2239,915710,10035245,0,91606,2764,0,1140526,27610,23.929393466298354,915549.16,10028356.74,36.85250885202624
2240,915579,10033878,0,91606,2745,0,1140526,27415,23.834461042630927,915568.8,10028679.54,36.72214301227118
2241,915437,10032477,0,91606,2725,0,1140526,27220,23.826292210544622,915588.55,10029003.58,36.584415560811074
2242,915303,10031100,0,91606,2706,0,1140526,27027,23.541091124228426,915608.41,10029328.92,36.43592537193507
2243,915155,10029571,0,91606,2687,0,1140526,26840,23.632270103573696,915575.66,10029074.79,36.20058864679183
2244,915022,10028212,0,91606,2669,0,1140526,26651,23.660202577680273,915543.9,10028830.45,36.02724019254354
2245,914892,10026919,0,91606,2649,0,1140526,26462,23.804606124293343,915512.14,10028586.64,35.9000491842815
2246,914803,10026006,0,91606,2630,0,1140526,26274,23.491627895327735,915481.17,10028350.67,35.80357516110604
2247,914679,10024725,0,91606,2615,0,1140526,26106,23.506035047889853,915450.23,10028114.8,35.73281151954103
2248,914542,10023419,0,91606,2595,0,1140526,25931,23.494042414949647,915419.14,10027878.48,35.681551601457706
2249,914420,10022107,0,91606,2580,0,1140526,25758,23.574307222635277,915388.06,10027641.67,35.643509504548064
2250,914293,10020873,0,91606,2561,0,1140526,25587,23.657718911223583,915357.09,10027406.28,35.61692319623494
2251,914197,10019888,0,91606,2547,0,1140526,25418,27.633953122203245,915326.65,10027175.96,35.63846674067628
2252,914079,10018699,0,91606,2529,0,1140526,25251,31.192765044796012,915296.45,10026948.47,35.70191644865777
2253,913963,10017526,0,91606,2511,0,1140526,25085,34.409753788100105,915266.41,10026722.8,35.80295469091911
2254,913849,10016367,0,91606,2496,0,1140526,24920,37.297532760338555,915236.33,10026496.38,35.93595177769083
2255,913734,10015226,0,91606,2480,0,1140526,24757,39.88374708265238,915206.4,10026271.86,36.095130495148695
2256,913623,10014104,0,91606,2463,0,1140526,24596,42.18225876097281,915177.07,10026053.9,36.277000190014796
2257,913512,10012996,0,91606,2447,0,1140526,24436,44.20315886114686,915147.72,10025835.23,36.48025983815221
2258,913406,10011907,0,91606,2432,0,1140526,24278,45.97542744540773,915118.36,10025616.71,36.70447848394397
2259,913299,10010829,0,91606,2416,0,1140526,24120,47.50333827613097,915089.05,10025398.49,36.943580726962615
2260,913189,10009771,0,91606,2399,0,1140526,23965,48.81145189572683,915059.96,10025182.25,37.19543688279497
2261,913040,10008222,0,91606,2385,0,1140526,23811,49.911259710242845,915031.06,10024968.04,37.45925703793066
2262,912891,10006686,0,91606,2368,0,1140526,23657,51.146281091904086,915001.62,10024748.04,37.735663560852906
2263,912745,10005166,0,91606,2353,0,1140526,23507,52.513565951456236,914972.12,10024527.41,38.02625751422711
2264,912593,10003613,0,91606,2340,0,1140526,23358,54.003764856550674,914942.17,10024302.17,38.33054845765543
2265,912454,10002126,0,91606,2327,0,1140526,23211,55.63333062365171,914911.78,10024071.76,38.65217185011386
2266,912304,10000656,0,91606,2310,0,1140526,23066,57.41367060996781,914881.22,10023839.94,38.992903603434996
2267,912167,9999200,0,91606,2297,0,1140526,22921,59.35620020862248,914850.24,10023603.18,39.353294184189465
2268,917269,10055347,0,92147,2287,0,1147210,22854,68.73684336057265,914871.86,10023943.67,39.80806865435335
2269,917072,10053435,0,92147,2272,0,1147210,22713,57.52919038393097,914892.44,10024274.53,40.150624005799074
2270,916929,10052019,0,92147,2259,0,1147210,22572,48.783020704975016,914912.71,10024602.54,40.357655662206206
2271,916809,10050774,0,92147,2246,0,1147210,22443,42.30531973976708,914933.13,10024931.6,40.45448439398824
2272,916656,10049216,0,92147,2232,0,1147210,22310,37.498301974137476,914953.28,10025257.96,40.45980500514381
2273,916503,10047722,0,92147,2217,0,1147210,22165,33.75963917901581,914973.16,10025582.11,40.386549910296125
2274,916386,10046467,0,92147,2205,0,1147210,22027,31.067856725085825,914993.07,10025906.26,40.24732208052155
2275,916265,10045284,0,92147,2192,0,1147210,21888,29.043378327729883,915013.01,10026230.93,40.05100803411952
2276,916132,10043940,0,92147,2177,0,1147210,21750,27.658055303516466,915032.8,10026554.33,39.80613826034446
2277,916016,10042762,0,92147,2162,0,1147210,21614,26.5023749044461,915052.62,10026877.96,39.51713845811614
2278,915905,10041608,0,92147,2150,0,1147210,21482,25.857490250284524,915072.75,10027204.4,39.191204356494936
2279,915780,10040364,0,92147,2137,0,1147210,21350,25.31674727792095,915093.23,10027535.1,38.8297675903301
2280,915647,10038996,0,92147,2125,0,1147210,21219,24.865874852380106,915114.02,10027868.65,38.43209654855913
2281,915508,10037566,0,92147,2111,0,1147210,21089,24.295480393697737,915135.01,10028204.29,37.99505493355359
2282,915407,10036582,0,92147,2099,0,1147210,20967,23.913800522149394,915156.58,10028546.32,37.518251309088605
2283,915278,10035254,0,92147,2087,0,1147210,20849,23.657203123203494,915178.41,10028891.09,37.000286251141844
2284,915157,10033999,0,92147,2076,0,1147210,20729,23.53208696428686,915200.67,10029240.14,36.43963876180913
2285,915036,10032784,0,92147,2064,0,1147210,20610,24.80392354589497,915174.88,10029063.44,35.82764180956464
2286,914926,10031669,0,92147,2053,0,1147210,20490,24.44324878187021,915149.96,10028895.11,35.368740220505266
2287,914838,10030784,0,92147,2042,0,1147210,20368,24.00150875135111,915125.79,10028733.91,35.02391718501295
2288,914738,10029805,0,92147,2026,0,1147210,20246,23.630740502060817,915101.89,10028576.02,34.76418775129074
2289,914625,10028615,0,92147,2017,0,1147210,20141,23.753658013080454,915078.29,10028420.49,34.57268756994434
2290,914489,10027165,0,92147,2005,0,1147210,20029,23.661300132661705,915054.73,10028264.28,34.431148557369596
2291,914401,10026300,0,92147,1996,0,1147210,19918,23.618739886291326,915031.73,10028114.64,34.32618185268698
2292,914310,10025400,0,92147,1985,0,1147210,19809,23.497530060262605,915009.27,10027971.13,34.248450822205804
2293,914228,10024609,0,92147,1975,0,1147210,19700,23.42728051914125,914987.46,10027834.27,34.19101132038767
2294,914107,10023413,0,92147,1964,0,1147210,19591,23.389110274939462,914965.88,10027700.37,34.149004021910315
2295,914014,10022471,0,92147,1952,0,1147210,19488,27.980704392926622,914944.71,10027571.09,34.16483493038899
2296,913898,10021306,0,92147,1942,0,1147210,19382,32.32236923825959,914923.46,10027440.95,34.23311814843056
2297,913784,10020159,0,92147,1931,0,1147210,19278,36.388265199468805,914902.57,10027313.85,34.347755765878745
2298,913674,10019025,0,92147,1922,0,1147210,19174,40.18938419352286,914881.96,10027189.45,34.50604569662834
2299,913563,10017908,0,92147,1912,0,1147210,19074,43.72048134734594,914861.62,10027068.02,34.70304757671258
2300,913453,10016806,0,92147,1900,0,1147210,18974,46.97017137148026,914841.13,10026945.3,34.93399057287573
2301,913347,10015720,0,92147,1892,0,1147210,18874,49.95815193637802,914820.93,10026825.54,35.19663386802926
2302,913239,10014650,0,92147,1882,0,1147210,18775,52.67557577425752,914800.62,10026704.74,35.48616743909563
2303,913134,10013596,0,92147,1871,0,1147210,18678,55.12402727240765,914780.3,10026583.71,35.80302121630683
2304,912984,10012036,0,92147,1864,0,1147210,18581,57.30954012968531,914759.31,10026455.73,36.14202528877412
2305,912878,10011006,0,92147,1851,0,1147210,18484,59.69073896014835,914738.6,10026330.98,36.506989958150946
2306,912780,10009992,0,92147,1844,0,1147210,18388,61.815062353493374,914718.1,10026208.52,36.891947367446676
2307,912655,10008734,0,92147,1834,0,1147210,18295,63.66662427190994,914697.48,10026084.19,37.25759951254366
2308,912505,10007177,0,92147,1824,0,1147210,18202,65.51707463582729,914676.56,10025956.79,37.608053413728356
